# Emad Gianluca Corrado
# Nickname
# Dataset name
# Date: 27 Jan 2024
id,target_x,target_y,target_z
447,[-27.0610294342041, 20.20783805847168, 13.407367706298828]
448,[-38.8740234375, 15.240973472595215, 20.72507667541504]
449,[-22.802581787109375, 3.658914804458618, -2.718778610229492]
450,[-24.380266189575195, 11.513150215148926, 9.83560562133789]
451,[-5.4442009925842285, 14.841734886169434, -16.109376907348633]
452,[-28.79707908630371, 19.903791427612305, 14.924612998962402]
453,[-41.85779571533203, 15.582270622253418, 22.037015914916992]
454,[-53.78096389770508, 23.245830535888672, 31.1862850189209]
455,[-70.39754486083984, -15.31478500366211, 19.921743392944336]
456,[-24.59637451171875, -5.244539737701416, -17.468276977539062]
457,[-68.65802001953125, 2.218461036682129, 31.645341873168945]
458,[-33.815269470214844, -9.643566131591797, -7.863890647888184]
459,[-29.01887321472168, 29.444589614868164, 20.510635375976562]
460,[-55.779022216796875, -20.67331314086914, -2.5445556640625]
461,[-71.11114501953125, -4.676714897155762, 28.234310150146484]
462,[-32.67850112915039, 31.662925720214844, 24.10968017578125]
463,[-32.64291763305664, 27.874135971069336, 21.350635528564453]
464,[-35.346229553222656, -15.761699676513672, -16.491655349731445]
465,[-23.03623390197754, 12.786651611328125, 8.150627136230469]
466,[-55.9423713684082, 12.48681640625, 27.661865234375]
467,[-22.235233306884766, 27.43292999267578, 13.085752487182617]
468,[-44.525413513183594, -26.00224494934082, -6.553452968597412]
469,[-21.327848434448242, 7.000473976135254, -2.2917368412017822]
470,[-21.614917755126953, -0.7445138692855835, -14.478984832763672]
471,[-33.77534866333008, 20.736196517944336, 19.33095932006836]
472,[-29.49368667602539, 20.50240135192871, 15.838744163513184]
473,[-9.563335418701172, -4.204144477844238, -25.33846092224121]
474,[-72.79264831542969, 2.3277788162231445, 35.26555633544922]
475,[-29.466632843017578, 22.038131713867188, 16.00530433654785]
476,[-4.700250625610352, 5.075614929199219, -25.23223304748535]
477,[-17.759889602661133, 16.502643585205078, 3.3755946159362793]
478,[-0.9623779058456421, 17.359704971313477, -18.113664627075195]
479,[-24.969833374023438, 25.852540969848633, 13.779121398925781]
480,[-59.48649215698242, 13.838968276977539, 29.599721908569336]
481,[-71.55207824707031, 13.518183708190918, 36.68618392944336]
482,[-11.90746021270752, 7.8165283203125, -17.493545532226562]
483,[-17.673810958862305, -10.778485298156738, -21.991010665893555]
484,[-55.83795928955078, 14.915146827697754, 28.227079391479492]
485,[-23.09073829650879, 15.785420417785645, 10.309992790222168]
486,[-38.739784240722656, -14.698124885559082, -15.25896167755127]
487,[-45.33384323120117, -2.0327839851379395, 14.294321060180664]
488,[-17.582618713378906, 12.217482566833496, -3.601978302001953]
489,[-69.85050964355469, 15.338706970214844, 35.88151931762695]
490,[-72.62480163574219, 11.502269744873047, 36.56967544555664]
491,[-14.161222457885742, 37.71318054199219, 15.360372543334961]
492,[-71.38591766357422, 14.417580604553223, 36.15974426269531]
493,[-30.130647659301758, 23.59931182861328, 17.29572105407715]
494,[-25.611841201782227, -9.126654624938965, -20.235519409179688]
495,[-19.171247482299805, -0.4609275460243225, -19.01729965209961]
496,[-28.960554122924805, 4.49835205078125, 2.444157123565674]
497,[-6.815067768096924, -2.83353853225708, -25.811220169067383]
498,[-14.757530212402344, 36.43096923828125, 15.439802169799805]
499,[-15.356709480285645, 29.80376434326172, 9.236883163452148]
500,[-30.31768798828125, -3.081162452697754, -4.374804973602295]
501,[-2.4672675132751465, 8.910323143005371, -24.693225860595703]
502,[-23.177227020263672, 7.8494486808776855, -0.8411132097244263]
503,[-57.020957946777344, 14.163419723510742, 28.607152938842773]
504,[-10.825873374938965, -3.3378005027770996, -24.323928833007812]
505,[-15.71583366394043, 26.471473693847656, 0.23335319757461548]
506,[-5.209296703338623, 17.45366859436035, -15.277368545532227]
507,[-15.988865852355957, 13.199723243713379, -5.470317363739014]
508,[-28.461414337158203, 24.331785202026367, 15.934167861938477]
509,[-24.73904800415039, -10.13325309753418, -20.182750701904297]
510,[-69.99268341064453, 15.551420211791992, 36.13959884643555]
511,[-25.16097640991211, 28.29829978942871, 16.123863220214844]
512,[-20.75290870666504, 11.68305492401123, -0.3652406930923462]
513,[-13.195377349853516, 9.352422714233398, -12.551594734191895]
514,[-22.025421142578125, 16.278661727905273, 8.737028121948242]
515,[-28.31621551513672, 25.458202362060547, 16.149429321289062]
516,[-27.683727264404297, 32.961021423339844, 22.562639236450195]
517,[-7.080312252044678, 13.34778881072998, -15.294320106506348]
518,[-27.267988204956055, 8.539541244506836, 3.7490315437316895]
519,[-1.39350163936615, 5.296915054321289, -25.630571365356445]
520,[-51.51710891723633, 18.31098175048828, 26.959856033325195]
521,[-15.238062858581543, 40.74657440185547, 16.469724655151367]
522,[-25.17383575439453, 20.6976261138916, 12.676398277282715]
523,[-10.926417350769043, 16.90300750732422, -10.167253494262695]
524,[-20.989137649536133, 34.713226318359375, 17.96160316467285]
525,[-25.746166229248047, 32.95780944824219, 20.528493881225586]
526,[-15.327235221862793, 40.76332473754883, 16.563705444335938]
527,[-27.66744613647461, 24.833606719970703, 15.020811080932617]
528,[-30.265146255493164, 26.26172637939453, 18.645084381103516]
529,[-26.232654571533203, 30.038806915283203, 17.625192642211914]
530,[-53.38850402832031, 17.243600845336914, 27.668045043945312]
531,[-5.76281213760376, 14.535552024841309, -15.963251113891602]
532,[-23.153474807739258, 34.16465377807617, 19.36791229248047]
533,[-33.44355773925781, -11.79395580291748, -16.846778869628906]
534,[-18.409910202026367, 32.8470573425293, 12.521379470825195]
535,[-6.709898471832275, 13.560617446899414, -17.247821807861328]
536,[-24.403623580932617, 33.99386978149414, 21.510822296142578]
537,[3.3850350379943848, 16.9254093170166, -19.99310874938965]
538,[-23.246349334716797, -2.555692195892334, -16.764183044433594]
539,[-22.531461715698242, 17.713254928588867, 9.860578536987305]
540,[-38.05299377441406, -12.280011177062988, -10.410144805908203]
541,[-15.313177108764648, 39.141788482666016, 16.66716957092285]
542,[-12.53038215637207, 16.78745460510254, -8.32243824005127]
543,[-20.037498474121094, 27.65125274658203, 9.194552421569824]
544,[-29.583585739135742, 26.03301429748535, 17.31633758544922]
545,[-10.950342178344727, 15.848847389221191, -10.256441116333008]
546,[-32.606876373291016, -9.30801773071289, -14.268074989318848]
547,[-19.623600006103516, 33.19141387939453, 14.432430267333984]
548,[5.113190174102783, 15.234318733215332, -23.908170700073242]
549,[-71.14871215820312, 14.248833656311035, 37.222869873046875]
550,[-54.43171310424805, 2.2369213104248047, 23.28412437438965]
551,[-15.890515327453613, 42.11302947998047, 17.17563247680664]
552,[-29.57210922241211, 5.012631893157959, 2.7769362926483154]
553,[-15.72939395904541, 39.121707916259766, 17.0022029876709]
554,[-41.4919548034668, -8.7754487991333, 0.6254479885101318]
555,[-70.97317504882812, 14.288455963134766, 37.307395935058594]
556,[-54.37563705444336, 19.65128517150879, 28.825138092041016]
557,[-55.6334342956543, 19.820491790771484, 29.512453079223633]
558,[-20.092546463012695, 28.016551971435547, 9.106608390808105]
559,[-71.75421905517578, -1.7018210887908936, 33.631370544433594]
560,[-19.238441467285156, 16.778940200805664, 0.43920987844467163]
561,[-22.227983474731445, 35.986392974853516, 20.06100082397461]
562,[-8.145666122436523, 14.484049797058105, -14.548245429992676]
563,[-21.808862686157227, 20.84954833984375, 9.903736114501953]
564,[-20.1429386138916, 19.548723220825195, 7.074071407318115]
565,[-24.89286994934082, 34.64778137207031, 21.005155563354492]
566,[-20.331552505493164, 36.81478500366211, 18.785017013549805]
567,[-53.56639862060547, 17.848018646240234, 27.88068199157715]
568,[-72.31119537353516, 2.718759536743164, 35.165958404541016]
569,[-17.353361129760742, 33.47762680053711, 10.309048652648926]
570,[-45.20275115966797, -5.31694221496582, 10.961996078491211]
571,[-19.143644332885742, 15.337692260742188, -1.1968250274658203]
572,[-45.4846076965332, -16.809772491455078, -5.288036823272705]
573,[-24.0871639251709, 37.01285934448242, 22.08706283569336]
574,[-24.47948455810547, 23.256256103515625, 12.736318588256836]
575,[0.736519455909729, 18.48580551147461, -18.15642547607422]
576,[-22.482759475708008, 18.82047462463379, 10.303744316101074]
577,[-11.236410140991211, 31.343582153320312, -6.491061210632324]
578,[-21.651912689208984, 36.678497314453125, 19.529193878173828]
579,[-48.01436233520508, 6.581040382385254, 21.28263282775879]
580,[-20.550321578979492, 19.73912239074707, 6.346782207489014]
581,[-24.367115020751953, 34.551300048828125, 19.004596710205078]
582,[-45.52139663696289, -15.874716758728027, -2.7369346618652344]
583,[-64.32484436035156, 19.893510818481445, 35.002418518066406]
584,[-55.02581024169922, 20.202489852905273, 29.392852783203125]
585,[-44.15762710571289, 27.33491325378418, 24.95600700378418]
586,[-18.840099334716797, 22.17294692993164, 6.680756568908691]
587,[-25.656688690185547, 35.647804260253906, 22.105506896972656]
588,[-3.832291603088379, 20.30413246154785, -14.38950252532959]
589,[-7.872796535491943, 13.793431282043457, -16.3743839263916]
590,[-16.57150650024414, 42.251583099365234, 17.94652557373047]
591,[-14.559757232666016, 20.795024871826172, -3.925723075866699]
592,[-14.452413558959961, 8.920636177062988, -14.420942306518555]
593,[-69.72245025634766, 17.027664184570312, 36.64060974121094]
594,[-32.60681915283203, 29.987680435180664, 22.06401824951172]
595,[-37.25558853149414, -9.677085876464844, -5.314000129699707]
596,[-51.27450942993164, 7.816776275634766, 24.247974395751953]
597,[-52.4267578125, 2.4859282970428467, 20.76421356201172]
598,[-7.410539627075195, 29.92262840270996, -10.861835479736328]
599,[-28.894615173339844, 16.396747589111328, 10.270124435424805]
600,[-15.466484069824219, 34.47318649291992, 3.5768275260925293]
601,[-22.692167282104492, 20.03898811340332, 10.87335205078125]
602,[-14.189570426940918, 22.467334747314453, -3.6572775840759277]
603,[-19.91046714782715, 7.346827507019043, -9.604560852050781]
604,[-54.440616607666016, 21.82762336730957, 29.543514251708984]
605,[-14.812516212463379, 21.968366622924805, -2.958432912826538]
606,[-26.35936164855957, 36.29127502441406, 22.84235954284668]
607,[-21.01014518737793, 32.67066192626953, 11.758038520812988]
608,[-46.00541687011719, 28.259380340576172, 25.967838287353516]
609,[-23.756195068359375, 1.554431438446045, -10.61110782623291]
610,[-37.02011489868164, 34.092987060546875, 28.301448822021484]
611,[-7.559046268463135, 16.579181671142578, -12.808073043823242]
612,[-18.80487632751465, 38.04298782348633, 17.967918395996094]
613,[-19.272178649902344, 37.14582824707031, 17.56497573852539]
614,[-27.613191604614258, 36.08873748779297, 23.618932723999023]
615,[-26.459552764892578, 35.5602912902832, 20.15733528137207]
616,[-62.85197067260742, 21.92917823791504, 34.82087326049805]
617,[-52.89189910888672, 22.19048500061035, 28.76073455810547]
618,[-24.331655502319336, 21.64977264404297, 12.76859188079834]
619,[-21.52499008178711, 39.05812072753906, 20.843435287475586]
620,[-32.42533493041992, 31.586505889892578, 22.55754852294922]
621,[-34.98733901977539, 31.547285079956055, 23.368013381958008]
622,[-22.670156478881836, 39.653648376464844, 22.05727767944336]
623,[-38.47323226928711, -4.1330952644348145, 1.5617647171020508]
624,[-26.200124740600586, 37.3552360534668, 23.32833480834961]
625,[-18.456527709960938, 28.308542251586914, 7.644017219543457]
626,[-0.8472393751144409, 22.7330322265625, -14.894336700439453]
627,[-21.398902893066406, 25.56732177734375, 10.400810241699219]
628,[-58.839168548583984, -31.948501586914062, 15.944480895996094]
629,[0.9391888380050659, 22.433691024780273, -15.6389741897583]
630,[-25.81233024597168, 31.91472053527832, 17.11989402770996]
631,[-40.47616958618164, 30.061586380004883, 24.228899002075195]
632,[-7.261593341827393, 16.64261245727539, -12.87132740020752]
633,[-46.129066467285156, 9.578601837158203, 20.605253219604492]
634,[-27.111248016357422, 19.152231216430664, 11.329904556274414]
635,[-31.60655403137207, 37.3094367980957, 26.24629783630371]
636,[-18.70074462890625, 29.25019073486328, 8.05943489074707]
637,[-6.540590286254883, 27.015727996826172, -10.429364204406738]
638,[-34.40221405029297, 31.962053298950195, 23.29875373840332]
639,[-17.999832153320312, 22.562911987304688, 1.5872197151184082]
640,[-47.989585876464844, 6.687327861785889, 19.147117614746094]
641,[-16.398305892944336, 12.239572525024414, -6.199662208557129]
642,[-12.30016803741455, 27.302249908447266, -4.200950622558594]
643,[-22.345510482788086, 40.1125373840332, 21.962554931640625]
644,[-20.83662986755371, 36.29503631591797, 17.73764991760254]
645,[-52.691402435302734, 22.485265731811523, 28.816125869750977]
646,[-20.303504943847656, 35.52497100830078, 12.240646362304688]
647,[-9.77115249633789, 28.907081604003906, -6.845640659332275]
648,[-26.88104820251465, 34.775264739990234, 19.951723098754883]
649,[-10.22089672088623, 27.597244262695312, -6.422104835510254]
650,[-70.20938873291016, 16.755001068115234, 37.148983001708984]
651,[-20.865095138549805, 21.737499237060547, 4.3127007484436035]
652,[-41.950565338134766, -5.127802848815918, 4.472530364990234]
653,[-65.62481689453125, 19.63054656982422, 35.889930725097656]
654,[-18.536008834838867, 39.530216217041016, 18.551448822021484]
655,[-30.928449630737305, 34.17432403564453, 22.421371459960938]
656,[-29.194061279296875, 1.7688034772872925, -4.105553150177002]
657,[-10.671013832092285, 28.892839431762695, -5.640486717224121]
658,[-16.993223190307617, 45.53603744506836, 18.469852447509766]
659,[-2.996091842651367, 25.907081604003906, -12.455205917358398]
660,[-24.096908569335938, 37.26873016357422, 20.362157821655273]
661,[-9.599824905395508, 38.56241989135742, -4.051280975341797]
662,[-13.553056716918945, 42.350399017333984, 15.464516639709473]
663,[-15.310983657836914, 39.16740417480469, 10.549891471862793]
664,[-15.219883918762207, 27.010515213012695, 0.014306426048278809]
665,[-5.408811092376709, 28.76105308532715, -10.368647575378418]
666,[-20.50609588623047, 41.97480010986328, 20.670686721801758]
667,[-20.387771606445312, 26.92210578918457, 9.872173309326172]
668,[-30.388723373413086, 19.729433059692383, 14.532999038696289]
669,[-20.793800354003906, 41.70875549316406, 20.88290786743164]
670,[-52.75717544555664, 24.471176147460938, 29.45952606201172]
671,[-52.74310302734375, 25.03764533996582, 29.66726303100586]
672,[-42.48922348022461, 10.397200584411621, 16.729408264160156]
673,[-47.50260925292969, 16.910306930541992, 23.793193817138672]
674,[-19.607805252075195, 24.848392486572266, 9.037474632263184]
675,[-24.1522159576416, 28.093505859375, 13.45573616027832]
676,[-71.41678619384766, 14.806862831115723, 37.90040969848633]
677,[-24.810020446777344, 28.730846405029297, 14.126275062561035]
678,[-23.219120025634766, 34.7751350402832, 14.07402229309082]
679,[-14.146892547607422, 39.92346954345703, 11.334761619567871]
680,[-4.370595455169678, 28.64600944519043, -10.686027526855469]
681,[-6.379323482513428, 30.70210075378418, -8.957602500915527]
682,[-16.745027542114258, 15.27975845336914, -2.5875940322875977]
683,[-69.68451690673828, 4.110188961029053, 35.33186721801758]
684,[-25.42565155029297, 36.31437683105469, 20.3316593170166]
685,[-13.256107330322266, 42.21391296386719, 15.419004440307617]
686,[-20.224628448486328, 26.469541549682617, 9.917099952697754]
687,[-5.3822760581970215, 30.392662048339844, -9.619568824768066]
688,[-27.726486206054688, 36.94825744628906, 21.37965965270996]
689,[-51.52653884887695, 19.025253295898438, 27.487499237060547]
690,[-64.74227142333984, 20.344552993774414, 36.0128288269043]
691,[-13.756153106689453, 39.69685363769531, 12.742107391357422]
692,[-6.28959321975708, 31.46756935119629, -8.632160186767578]
693,[-11.934850692749023, 42.58367156982422, 2.162745475769043]
694,[-11.754876136779785, 38.96987533569336, 0.0015840530395507812]
695,[-22.83820152282715, 41.22243881225586, 23.04519271850586]
696,[-18.269285202026367, 23.566295623779297, 2.6923928260803223]
697,[-67.61791229248047, 19.40558624267578, 36.77878952026367]
698,[-26.64698600769043, 3.74745512008667, -5.345616340637207]
699,[-55.236000061035156, 24.35785484313965, 34.330867767333984]
700,[-25.208660125732422, 38.68281173706055, 21.548593521118164]
701,[-33.539283752441406, 7.7080583572387695, 8.953880310058594]
702,[-23.13088035583496, 27.62397003173828, 12.758482933044434]
703,[-18.81262969970703, 27.024961471557617, 8.569458961486816]
704,[-4.783720970153809, 31.528867721557617, -9.353964805603027]
705,[-5.981013774871826, 32.095001220703125, -8.439221382141113]
706,[-40.54269790649414, 20.06229019165039, 20.627513885498047]
707,[-14.354902267456055, 43.48733139038086, 16.73358726501465]
708,[-14.797621726989746, 43.33735275268555, 17.02166748046875]
709,[-17.382783889770508, 28.226337432861328, 6.715213775634766]
710,[-18.229999542236328, 45.121788024902344, 20.755460739135742]
711,[-18.35561180114746, 26.686052322387695, 7.637292861938477]
712,[-22.359006881713867, 37.45917510986328, 17.3230037689209]
713,[-19.952754974365234, 38.55293273925781, 13.143487930297852]
714,[-27.001909255981445, 23.636445999145508, 14.910845756530762]
715,[-19.821752548217773, 38.945404052734375, 19.460519790649414]
716,[-11.90461540222168, 41.16321563720703, 13.265527725219727]
717,[-23.90904426574707, 30.30669403076172, 13.716964721679688]
718,[-7.835093975067139, 29.27889633178711, -6.003041744232178]
719,[-11.361695289611816, 28.528518676757812, -2.665144443511963]
720,[-30.365257263183594, 36.442138671875, 23.718273162841797]
721,[-19.897327423095703, 31.740507125854492, 10.106764793395996]
722,[-13.679752349853516, 40.81528854370117, 13.153895378112793]
723,[-25.148117065429688, 41.133323669433594, 24.22536277770996]
724,[-15.559329986572266, 41.010765075683594, 16.613140106201172]
725,[-13.784811973571777, 31.665138244628906, 0.17025691270828247]
726,[-20.26638412475586, 27.540512084960938, 10.436986923217773]
727,[-31.257709503173828, 36.25990295410156, 25.017311096191406]
728,[-23.815074920654297, 41.396034240722656, 23.91156005859375]
729,[-20.879465103149414, 25.421518325805664, 10.352819442749023]
730,[-69.17723846435547, 17.1269588470459, 37.4298210144043]
731,[-69.63237762451172, 14.641801834106445, 38.18665313720703]
732,[-26.123645782470703, 38.4013786315918, 21.681507110595703]
733,[-11.334307670593262, 38.54240417480469, -0.5680726766586304]
734,[-7.763513565063477, 35.618797302246094, -5.4646315574646]
735,[-15.138349533081055, 42.93077087402344, 17.602243423461914]
736,[-51.52804183959961, 26.52296257019043, 29.60776710510254]
737,[-19.88650894165039, 33.13616943359375, 10.332433700561523]
738,[-29.88343048095703, 36.9517936706543, 23.331743240356445]
739,[-25.266342163085938, 39.62839889526367, 21.93610954284668]
740,[-15.746136665344238, 33.105438232421875, 5.493490219116211]
741,[-43.6003532409668, 21.250930786132812, 22.376541137695312]
742,[-21.803325653076172, 38.57807159423828, 14.305768013000488]
743,[-11.835747718811035, 42.508609771728516, 14.507852554321289]
744,[-22.153060913085938, 38.911903381347656, 15.757160186767578]
745,[-24.992507934570312, 39.850521087646484, 21.93144416809082]
746,[-20.67763900756836, 41.09298324584961, 20.613056182861328]
747,[-39.85785675048828, 22.635540008544922, 20.88515853881836]
748,[-7.795072555541992, 38.93070983886719, -4.458188533782959]
749,[-10.474915504455566, 35.6898307800293, -2.3332629203796387]
750,[-21.978857040405273, 31.358871459960938, 12.255032539367676]
751,[-22.9243221282959, 32.19396209716797, 13.173141479492188]
752,[-8.255317687988281, 37.329978942871094, -4.117006301879883]
753,[-32.578304290771484, 20.664695739746094, 14.118584632873535]
754,[-27.76124382019043, 38.178321838378906, 23.663230895996094]
755,[-8.026031494140625, 37.12686538696289, -4.316843032836914]
756,[-22.429533004760742, 38.951683044433594, 20.644926071166992]
757,[-28.21182632446289, 23.45514488220215, 13.632621765136719]
758,[-10.729437828063965, 47.34304428100586, 3.076470375061035]
759,[-25.178077697753906, 41.239166259765625, 24.6911678314209]
760,[-21.370912551879883, 36.43820571899414, 12.376487731933594]
761,[-26.040721893310547, 41.044944763183594, 25.320344924926758]
762,[-63.78493118286133, 20.414093017578125, 36.032386779785156]
763,[-18.400230407714844, 47.954132080078125, 19.900989532470703]
764,[-40.72356414794922, 24.47323226928711, 21.47972297668457]
765,[-20.500608444213867, 35.425228118896484, 11.399004936218262]
766,[-18.817644119262695, 35.83218765258789, 9.852725982666016]
767,[-66.39745330810547, 10.407623291015625, 36.17776107788086]
768,[-11.576922416687012, 35.25746536254883, -0.8685609102249146]
769,[-26.7707462310791, 39.27386474609375, 23.144433975219727]
770,[-34.59107208251953, 35.78885269165039, 26.570459365844727]
771,[-33.5135383605957, 35.98326873779297, 25.967361450195312]
772,[-25.956953048706055, 39.92770767211914, 23.221464157104492]
773,[-50.15669250488281, 27.879776000976562, 29.428468704223633]
774,[-22.28238296508789, 33.68760681152344, 12.875638008117676]
775,[-29.176349639892578, 23.161142349243164, 12.867121696472168]
776,[-20.358707427978516, 31.175785064697266, 11.123556137084961]
777,[-15.14198112487793, 29.46811866760254, 2.6618356704711914]
778,[-20.726770401000977, 43.831809997558594, 22.998525619506836]
779,[-21.777963638305664, 41.96356964111328, 21.53255844116211]
780,[-19.957902908325195, 31.737869262695312, 10.808631896972656]
781,[-47.003074645996094, 31.01418113708496, 28.519054412841797]
782,[-17.465852737426758, 27.32169532775879, 4.345467567443848]
783,[-26.9959716796875, 28.441898345947266, 16.00208854675293]
784,[-64.81007385253906, 6.300718307495117, 35.260013580322266]
785,[-30.847412109375, 25.849891662597656, 17.7968807220459]
786,[-31.392709732055664, 37.65785598754883, 28.441848754882812]
787,[-33.84789276123047, 36.24374771118164, 26.492538452148438]
788,[-10.914055824279785, 44.110591888427734, 14.549905776977539]
789,[-22.873931884765625, 18.659578323364258, 6.048579216003418]
790,[-18.610118865966797, 32.512847900390625, 9.494797706604004]
791,[-11.20043659210205, 38.75604248046875, 0.5299583077430725]
792,[-25.28584861755371, 41.389678955078125, 25.206863403320312]
793,[-23.575345993041992, 41.514957427978516, 25.261533737182617]
794,[-24.0401611328125, 41.551856994628906, 25.275314331054688]
795,[-44.63444137573242, 34.24890899658203, 28.4378662109375]
796,[-18.32137680053711, 42.355201721191406, 20.311100006103516]
797,[-14.0282564163208, 33.382080078125, 2.240485668182373]
798,[-18.42927360534668, 36.13028335571289, 9.78383731842041]
799,[-14.76172161102295, 44.23873519897461, 12.370905876159668]
800,[-9.966558456420898, 38.369144439697266, -1.0580605268478394]
801,[-13.823491096496582, 34.47200012207031, 25.06037712097168]
802,[-23.033239364624023, 41.598907470703125, 25.198841094970703]
803,[-69.57936096191406, 16.88983917236328, 38.327049255371094]
804,[-22.991037368774414, 42.54135513305664, 23.11989974975586]
805,[-18.702720642089844, 42.657737731933594, 14.553342819213867]
806,[-17.98373031616211, 42.98157501220703, 13.504164695739746]
807,[-25.237957000732422, 41.799659729003906, 25.36947250366211]
808,[-22.226301193237305, 33.73970031738281, 13.215523719787598]
809,[-14.152820587158203, 43.79841613769531, 14.952629089355469]
810,[-19.817516326904297, 36.68583679199219, 11.271929740905762]
811,[-15.935349464416504, 33.175880432128906, 4.8136305809021]
812,[-20.625917434692383, 41.82587814331055, 14.886549949645996]
813,[-23.438106536865234, 27.24367904663086, 11.011333465576172]
814,[-60.340919494628906, 13.32791805267334, 34.99738693237305]
815,[-50.042762756347656, 28.678913116455078, 29.85095977783203]
816,[-34.78599166870117, 36.771636962890625, 27.681865692138672]
817,[-10.29301929473877, 47.53207015991211, 2.6370975971221924]
818,[-32.56515121459961, 37.534820556640625, 26.912338256835938]
819,[-8.926509857177734, 48.6905517578125, -0.32417237758636475]
820,[-15.529668807983398, 28.07691764831543, 3.70416259765625]
821,[-61.19443130493164, 8.36618423461914, 34.61917495727539]
822,[-22.120628356933594, 42.147247314453125, 22.122806549072266]
823,[-15.173948287963867, 35.0420036315918, 4.757549285888672]
824,[-20.68728256225586, 42.19838333129883, 24.72200584411621]
825,[-22.714887619018555, 35.40874099731445, 13.974081993103027]
826,[-22.773616790771484, 35.54230499267578, 14.055841445922852]
827,[-10.896987915039062, 42.51026153564453, 2.2936148643493652]
828,[-11.21523666381836, 47.2486457824707, 13.308690071105957]
829,[-57.855743408203125, 17.068649291992188, 34.263336181640625]
830,[-49.276973724365234, 28.92353057861328, 29.601181030273438]
831,[-20.994495391845703, 35.91130065917969, 12.428210258483887]
832,[-16.513710021972656, 39.53718948364258, 8.388875961303711]
833,[-9.566787719726562, 47.622642517089844, 0.43714725971221924]
834,[-22.62960433959961, 41.75654220581055, 25.502866744995117]
835,[-65.05988311767578, -12.275026321411133, 34.025360107421875]
836,[-57.59098815917969, 21.491512298583984, 34.31661605834961]
837,[-24.47258186340332, 33.37111282348633, 15.453750610351562]
838,[-17.662227630615234, 44.1786994934082, 11.266084671020508]
839,[-21.25388526916504, 41.64897537231445, 25.376880645751953]
840,[-9.993964195251465, 47.67231369018555, 1.9113953113555908]
841,[-16.762218475341797, 44.5278205871582, 15.352876663208008]
842,[-13.121496200561523, 44.822715759277344, 16.01752471923828]
843,[-22.772634506225586, 28.599796295166016, 11.458599090576172]
844,[-19.36503028869629, 26.99860191345215, 6.685933589935303]
845,[-25.828155517578125, 33.56324768066406, 16.25304412841797]
846,[-25.23838233947754, 41.449649810791016, 24.904916763305664]
847,[-13.426135063171387, 38.20361328125, 3.392706871032715]
848,[-33.241729736328125, 29.31661033630371, 20.058324813842773]
849,[-10.561716079711914, 44.92792892456055, 3.0613698959350586]
850,[-23.77450942993164, 41.6474494934082, 26.149171829223633]
851,[-15.758682250976562, 40.58287811279297, 7.878049373626709]
852,[-24.42160987854004, 41.77165985107422, 26.10529327392578]
853,[-15.995149612426758, 30.814144134521484, 5.150863170623779]
854,[-22.92758560180664, 42.65683364868164, 24.427766799926758]
855,[-10.934536933898926, 46.38819885253906, 3.951620578765869]
856,[-15.305129051208496, 47.928653717041016, 11.44931697845459]
857,[-17.14976692199707, 40.89129638671875, 9.637030601501465]
858,[-14.061349868774414, 34.33549880981445, 3.941555976867676]
859,[-20.652685165405273, 38.41807174682617, 12.700615882873535]
860,[-49.15871047973633, 30.926301956176758, 30.518657684326172]
861,[-42.176265716552734, 29.384204864501953, 22.792381286621094]
862,[-16.96202850341797, 41.307830810546875, 9.55057144165039]
863,[-10.656696319580078, 44.770633697509766, 3.4240880012512207]
864,[-27.516523361206055, 29.051389694213867, 16.783470153808594]
865,[-49.228294372558594, 29.812114715576172, 30.078079223632812]
866,[-19.233993530273438, 43.535892486572266, 13.160688400268555]
867,[-17.42530632019043, 41.361480712890625, 10.142965316772461]
868,[-46.87991714477539, 33.23982620239258, 30.046735763549805]
869,[-27.213964462280273, 40.732322692871094, 25.246667861938477]
870,[-17.133377075195312, 45.88917922973633, 11.219182014465332]
871,[-19.78948211669922, 41.32805252075195, 12.69641399383545]
872,[-18.28702735900879, 38.34467315673828, 25.9941463470459]
873,[-23.007261276245117, 42.701904296875, 24.756031036376953]
874,[-6.202101707458496, 58.0296516418457, 0.9130728244781494]
875,[-23.608213424682617, 41.582550048828125, 26.49338722229004]
876,[-21.792848587036133, 33.61034393310547, 13.622777938842773]
877,[-24.253931045532227, 41.780452728271484, 26.477169036865234]
878,[-18.676803588867188, 37.57438278198242, 10.520904541015625]
879,[-17.965259552001953, 45.38422775268555, 13.922511100769043]
880,[-13.731647491455078, 41.333805084228516, 5.861189365386963]
881,[-23.528865814208984, 33.17156219482422, 14.737075805664062]
882,[-13.131250381469727, 51.92280960083008, 8.563733100891113]
883,[-29.50092124938965, 33.99726104736328, 19.081581115722656]
884,[-13.967049598693848, 47.17630386352539, 18.55811309814453]
885,[-69.5116958618164, 11.838558197021484, 39.009586334228516]
886,[-12.609330177307129, 45.7657585144043, 17.18035316467285]
887,[-11.675700187683105, 46.275367736816406, 15.020004272460938]
888,[-10.36466121673584, 46.78239822387695, 15.49349594116211]
889,[-24.76171875, 41.953712463378906, 26.544740676879883]
890,[-10.763002395629883, 45.33193588256836, 4.091750621795654]
891,[-62.26557922363281, 22.210803985595703, 36.840511322021484]
892,[-15.710602760314941, 47.31928634643555, 19.61471939086914]
893,[-17.61345863342285, 40.80644607543945, 10.426874160766602]
894,[-68.35968017578125, 1.993045687675476, 38.319400787353516]
